edate,countryname,partyname,partyabbrev,total,voteper,uncoded,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,eyear,label
2008-09-21,Slovenia,Social Democratic Party,SD,1828,30.45,0,11,0,0,28,3,0,18,13,0,0,49,79,5,0,35,0,300,0,28,32,9,0,78,13,0,1,0,0,102,191,96,0,3,0,20,40,52,65,51,0,69,0,1,0,0,0,47,50,4,0,69,0,40,46,7,53,2008,SD:2008
2008-09-21,Slovenia,Slovenian Democratic Party,SDS,1505,29.257,0,6,0,0,27,0,0,23,17,0,0,15,30,5,0,22,0,392,0,31,40,10,8,76,12,0,9,0,0,75,153,35,0,0,0,18,53,34,18,47,0,63,0,14,0,1,0,28,42,10,0,38,0,63,25,3,15,2008,SDS:2008
2008-09-21,Slovenia,Liberal Democracy of Slovenia,LDS,3651,5.21,0,7,1,1,99,0,0,52,31,0,0,147,96,33,0,57,1,257,0,38,144,71,19,171,27,4,46,14,0,63,754,99,1,23,0,72,186,69,64,95,0,106,0,1,0,14,6,166,91,14,2,35,0,224,21,12,67,2008,LDS:2008
2008-09-21,Slovenia,For Real,NA,329,9.367,0,0,0,0,0,3,1,3,1,0,0,6,29,0,0,7,0,12,0,12,5,8,0,11,0,0,0,2,0,2,76,11,0,2,0,7,25,20,16,7,0,12,0,1,0,0,0,4,4,0,0,6,0,13,5,0,1,2008,NA:2008
2008-09-21,Slovenia,Slovenian People's Party,SLS,751,5.211,0,0,0,0,17,0,0,12,17,2,2,2,10,16,0,20,0,72,0,2,2,27,4,2,2,4,0,1,0,1,68,24,0,34,0,12,37,40,0,51,0,58,0,9,0,13,0,33,18,2,1,9,0,63,0,0,15,2008,SLS:2008
2008-09-21,Slovenia,New Slovenian Christian People’s Party,Nsi,1197,3.401,0,16,0,0,22,1,0,6,11,0,0,38,18,0,0,14,0,135,0,13,19,14,7,17,11,0,0,0,0,39,200,111,0,1,0,7,41,46,29,50,0,44,0,19,0,16,0,33,59,8,0,53,0,16,12,0,50,2008,Nsi:2008
2008-09-21,Slovenia,Slovenian National Party,SNS,131,5.403,0,0,0,0,4,0,0,0,0,2,2,1,0,0,0,0,0,11,0,3,0,5,3,0,0,0,1,0,0,0,17,4,0,2,0,0,8,8,2,6,0,7,0,8,0,0,1,16,0,0,0,4,0,5,0,0,1,2008,SNS:2008
2008-09-21,Slovenia,Democratic Party of Pensioners of Slovenia,DeSUS,363,7.449,0,0,0,0,6,0,0,9,8,1,0,5,26,4,0,24,0,23,0,17,1,5,0,5,4,0,0,6,0,5,12,23,3,15,0,0,3,6,21,33,0,12,0,0,0,2,1,1,13,1,2,6,0,0,0,1,33,2008,DeSUS:2008
2011-12-04,Slovenia,Social Democratic Party,SD,1040,10.52,0,22,0,2,19,0,1,21,16,0,0,20,30,3,4,31,0,114,10,9,9,35,56,2,9,12,5,0,0,39,103,44,0,10,0,25,56,40,29,18,0,41,0,17,0,0,0,70,27,3,0,8,0,34,18,19,9,2011,SD:2011
2011-12-04,Slovenia,Slovenian Democratic Party,SDS,2015,26.193,0,73,0,0,20,2,0,16,52,0,0,0,42,3,3,46,0,474,28,80,102,53,124,20,5,0,2,0,0,117,116,5,0,43,0,31,138,22,59,21,0,118,0,39,0,1,0,60,31,2,0,17,0,24,14,2,10,2011,SDS:2011
2011-12-04,Slovenia,Zoran Janković's List - Positive Slovenia,PS,278,28.512,0,1,0,0,0,0,0,2,1,0,0,18,14,0,4,5,0,23,0,28,2,7,7,1,2,0,1,0,0,9,24,6,0,4,0,6,12,2,12,7,0,5,0,11,0,0,0,10,18,1,0,18,0,2,10,1,4,2011,PS:2011
2011-12-04,Slovenia,Liberal Democracy of Slovenia,LDS,885,1.476,0,15,0,0,26,0,2,22,4,0,0,46,27,1,1,13,0,123,0,1,18,21,30,8,5,0,4,0,0,25,54,17,0,2,0,6,46,27,56,22,0,54,0,1,0,0,32,72,25,1,0,1,0,37,14,7,19,2011,LDS:2011
2011-12-04,Slovenia,For Real,NA,2262,0.655,0,17,0,0,8,6,6,24,15,0,0,26,87,7,0,49,0,225,30,11,33,56,135,13,0,2,4,0,20,60,299,2,0,19,0,29,287,118,64,101,0,207,4,23,0,6,0,127,43,1,0,16,0,39,21,9,13,2011,NA:2011
2011-12-04,Slovenia,Gregor Virant's Civic List,LGV,264,8.372,0,1,0,0,0,2,0,2,5,0,0,5,18,4,0,8,0,81,0,4,11,4,1,4,0,1,6,0,0,13,7,15,0,10,0,0,4,4,1,1,0,10,0,3,0,0,0,15,2,0,0,10,0,8,4,0,0,2011,LGV:2011
2011-12-04,Slovenia,Slovenian People's Party,SLS,410,6.832,0,7,0,0,2,0,0,3,8,0,0,0,10,2,2,0,0,91,7,2,18,17,25,11,1,1,0,0,6,20,18,26,0,16,0,2,37,9,16,1,0,9,0,4,0,0,0,12,6,1,0,7,0,12,1,0,0,2011,SLS:2011
2011-12-04,Slovenia,New Slovenian Christian People’s Party,Nsi,1193,4.877,0,22,0,0,18,0,10,30,22,0,0,24,33,0,4,6,0,146,7,4,53,22,86,8,7,1,5,0,3,21,98,22,0,4,0,17,96,53,61,11,0,62,0,27,0,20,0,43,38,11,0,38,0,20,15,17,8,2011,Nsi:2011
2011-12-04,Slovenia,Slovenian National Party,SNS,530,0.363,0,2,0,0,10,0,0,1,0,4,4,4,10,0,6,1,0,80,24,15,6,28,36,0,0,5,1,0,0,17,26,11,0,16,0,11,26,12,18,10,0,18,0,23,0,0,2,29,11,0,0,20,0,15,11,4,13,2011,SNS:2011
2011-12-04,Slovenia,Democratic Party of Pensioners of Slovenia,DeSUS,399,6.972,0,3,0,0,0,0,0,0,1,0,0,5,20,2,0,14,1,53,12,18,2,22,3,0,6,9,0,0,2,13,28,30,6,18,0,15,8,0,15,15,0,23,0,1,0,1,0,17,10,0,0,8,0,8,3,0,7,2011,DeSUS:2011
2014-07-13,Slovenia,United Left,ZL,358,5.969,5,0,0,4,2,6,1,1,2,0,14,5,27,0,0,0,0,3,11,1,2,0,10,3,16,0,0,11,18,3,4,1,26,29,16,18,4,9,24,18,0,0,0,7,0,0,0,11,4,0,0,20,0,17,0,2,3,2014,ZL:2014
2014-07-13,Slovenia,Social Democratic Party,SD,277,5.976,0,0,0,0,6,0,1,12,2,0,0,5,4,0,0,0,0,28,2,0,8,9,11,11,0,0,1,5,0,11,26,0,2,6,0,10,12,10,11,13,2,16,0,7,0,0,0,15,2,1,0,12,0,13,0,0,3,2014,SD:2014
2014-07-13,Slovenia,Slovenian Democratic Party,SDS,354,20.708,0,0,0,0,18,3,0,11,11,0,0,4,12,0,0,0,0,61,3,10,6,5,1,4,0,0,0,2,0,10,23,0,1,16,0,3,10,16,5,28,1,12,0,22,0,0,0,15,1,0,0,10,0,22,0,1,7,2014,SDS:2014
2014-07-13,Slovenia,Alliance of Alenka Bratušek,ZaAB,471,4.38,13,1,0,0,18,1,1,21,12,0,0,17,22,0,0,1,0,41,13,6,3,1,2,0,2,1,4,15,0,15,55,0,1,18,0,10,16,24,10,36,0,21,0,3,0,0,0,13,7,0,0,8,0,20,3,2,14,2014,ZaAB:2014
2014-07-13,Slovenia,Party of Miro Cerar,SMC,294,34.492,1,0,0,0,9,0,0,4,2,0,0,2,15,0,0,1,0,39,3,0,2,4,7,4,0,0,0,3,0,8,45,0,5,2,0,9,8,19,0,19,2,25,0,4,0,0,0,10,3,0,0,5,0,22,2,0,10,2014,SMC:2014
2014-07-13,Slovenia,New Slovenian Christian People’s Party,Nsi,2196,5.587,1,0,0,0,105,10,0,15,46,0,0,41,83,0,0,2,0,196,72,55,276,31,204,11,1,0,36,68,4,50,176,1,6,65,0,11,20,57,67,112,42,36,2,69,0,7,0,41,4,3,0,49,6,85,0,13,17,2014,Nsi:2014
2014-07-13,Slovenia,Democratic Party of Pensioners of Slovenia,DeSUS,399,10.176,2,3,0,0,0,0,0,0,1,0,0,6,19,2,0,14,1,46,13,18,2,22,3,0,6,9,0,0,2,15,28,30,6,18,0,15,8,0,15,17,0,23,0,1,0,1,0,17,10,0,0,8,0,8,3,0,7,2014,DeSUS:2014
2018-06-03,Slovenia,The Left,NA,708,9.326,3,1,0,29,1,17,9,1,0,0,12,12,35,0,0,17,1,1,20,1,0,0,31,0,0,0,1,0,0,2,42,1,15,0,16,63,40,53,73,89,0,22,0,0,1,0,9,2,5,4,0,54,0,24,0,1,0,2018,NA:2018
2018-06-03,Slovenia,Social Democratic Party,SD,1452,9.934000000000001,1,0,0,2,30,1,16,15,44,0,0,12,75,0,0,19,0,72,11,20,12,17,65,0,11,0,17,0,0,40,174,0,0,59,0,44,45,52,66,197,1,63,0,46,3,20,0,64,34,10,2,45,0,47,0,0,0,2018,SD:2018
2018-06-03,Slovenia,Slovenian Democratic Party,SDS,312,24.918,0,0,0,0,2,0,0,6,17,0,0,10,13,0,1,12,0,8,0,8,17,1,3,0,1,0,0,0,0,16,22,0,0,6,0,16,13,11,18,17,0,15,2,34,0,14,0,9,9,1,0,5,0,4,0,0,1,2018,SDS:2018
2018-06-03,Slovenia,List of Marjan Šarec,LMŠ,143,12.597,0,0,0,0,5,0,0,3,2,0,0,3,7,0,6,0,0,3,4,1,0,4,0,0,0,0,1,0,0,3,26,0,0,1,0,4,5,8,1,18,0,4,0,5,0,0,0,11,8,0,0,3,0,5,0,1,1,2018,LMŠ:2018
2018-06-03,Slovenia,Party of Alenka Bratušek,SAB,238,5.105,0,0,0,0,8,0,3,3,3,0,2,2,15,0,0,3,0,11,2,1,5,9,0,0,1,0,5,0,0,7,30,0,0,26,0,4,4,4,7,52,0,10,1,0,0,0,0,3,9,0,0,5,0,3,0,0,0,2018,SAB:2018
2018-06-03,Slovenia,Modern Centre Party,SMC,127,9.748,0,0,1,0,2,0,0,2,6,0,0,1,8,0,1,3,0,3,1,4,1,4,0,0,0,0,0,1,0,0,30,0,1,2,0,4,7,8,5,14,0,2,0,0,0,1,0,6,0,0,0,5,0,4,0,0,0,2018,SMC:2018
2018-06-03,Slovenia,New Slovenian Christian People’s Party,Nsi,2515,7.159,4,3,1,1,82,0,8,22,29,0,1,35,169,0,0,30,8,230,28,40,221,21,7,0,1,0,4,0,0,20,304,0,1,57,0,75,25,39,23,235,18,56,16,120,1,100,0,105,19,3,13,58,37,236,7,0,2,2018,Nsi:2018
2018-06-03,Slovenia,Slovenian National Party,SNS,126,4.173,1,0,0,0,2,2,0,2,0,7,1,3,7,3,3,0,0,0,1,6,2,1,1,0,0,0,2,0,0,1,7,0,1,0,0,6,7,5,1,11,0,6,1,19,0,2,3,3,1,0,4,4,0,0,0,0,0,2018,SNS:2018
2018-06-03,Slovenia,Democratic Party of Pensioners of Slovenia,DeSUS,298,4.925,0,0,0,0,8,0,1,0,4,0,0,1,9,0,0,8,0,10,3,0,4,4,3,0,0,0,7,0,1,4,30,1,6,0,0,14,16,25,6,88,1,8,0,5,0,0,0,7,5,0,0,11,0,8,0,0,0,2018,DeSUS:2018
1994-04-10,Ukraine,Communist Party of Ukraine,KPU,137,13.57,11,0,0,1,0,0,0,2,0,0,0,4,7,4,0,0,0,0,5,8,0,0,1,1,0,0,0,0,0,1,0,2,1,1,48,0,0,1,6,2,0,0,0,2,0,1,0,0,0,1,0,4,0,3,1,0,3,1994,KPU:1994
1994-04-10,Ukraine,Socialist Party of Ukraine,SPU,99,3.3,11,1,0,0,0,0,0,2,0,0,0,1,6,4,0,1,1,0,2,4,0,0,0,0,0,0,0,1,0,2,2,6,2,2,20,0,1,4,4,1,0,0,0,1,0,1,0,2,1,1,0,1,0,4,0,0,0,1994,SPU:1994
1994-04-10,Ukraine,Social Democractic Party of Ukraine,SDPU,232,0.384,56,0,0,0,0,0,0,1,0,0,0,25,39,5,0,5,0,0,0,4,8,1,8,1,0,0,0,0,0,2,1,0,0,0,0,0,4,1,10,13,0,0,0,1,0,1,0,0,9,0,0,5,0,0,0,0,1,1994,SDPU:1994
1994-04-10,Ukraine,Interregional Reform Bloc,MBR,193,NA,9,0,0,0,2,4,1,3,2,0,0,10,5,6,0,8,0,4,1,0,6,13,3,1,0,0,0,16,1,6,2,1,5,5,0,0,5,6,3,6,0,0,0,0,1,0,0,3,7,9,0,0,0,0,0,0,2,1994,MBR:1994
1994-04-10,Ukraine,Party of Democratic Rebirth of Ukraine,PDVU,66,0.883,2,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,11,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,5,0,4,2,0,0,0,0,0,0,0,1994,PDVU:1994
1994-04-10,Ukraine,Labour Party,PT,99,0.422,4,0,0,0,1,0,1,3,0,0,0,4,6,3,0,1,0,0,0,6,3,1,2,0,2,0,0,4,2,8,3,0,0,1,1,0,0,2,5,4,0,3,0,0,0,1,0,2,2,3,0,5,0,3,0,0,1,1994,PT:1994
1994-04-10,Ukraine,Civic Congress of Ukraine,HKU,35,0.267,2,0,0,0,1,0,0,3,0,0,0,2,3,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1994,HKU:1994
1994-04-10,Ukraine,Christian Democratic Party of Ukraine,KhDPU,182,0.368,1,0,0,2,5,2,4,6,2,0,0,14,9,4,0,0,0,0,0,1,4,2,0,2,0,1,1,0,5,2,5,3,1,5,0,6,1,11,5,10,0,8,0,6,0,16,0,2,7,4,0,2,0,1,0,0,1,1994,KhDPU:1994
1994-04-10,Ukraine,Popular Movement of Ukraine,Rukh,331,5.494,8,0,0,0,3,0,0,5,2,0,0,23,22,9,0,1,1,0,0,2,1,1,4,1,0,0,0,1,0,4,2,0,0,0,0,2,14,17,15,16,0,6,0,20,0,14,0,1,9,27,0,3,0,3,0,1,6,1994,Rukh:1994
1994-04-10,Ukraine,Ukrainian Republican Party,URP,115,2.684,5,0,0,0,3,0,1,2,1,0,0,7,11,3,0,0,1,0,0,6,3,1,2,0,0,1,0,0,0,0,11,0,0,0,0,0,4,1,4,7,0,2,0,8,0,4,0,0,5,4,0,2,0,0,0,0,1,1994,URP:1994
1994-04-10,Ukraine,Democratic Party of Ukraine,DPU,127,1.153,2,0,0,2,3,3,0,1,1,0,0,18,15,9,0,0,0,0,0,0,3,1,3,0,0,1,0,1,0,1,1,0,1,1,0,2,4,2,4,9,0,2,0,5,0,8,0,0,3,2,0,1,0,2,0,0,0,1994,DPU:1994
1994-04-10,Ukraine,Congress of Ukrainian Nationalists,KUN,360,1.331,21,0,0,0,56,1,8,6,0,0,0,9,9,1,0,0,2,0,1,0,5,3,9,0,0,1,0,4,0,3,1,0,0,2,0,1,24,13,5,18,0,11,0,39,0,11,0,0,1,4,0,2,0,3,1,0,2,1994,KUN:1994
1994-04-10,Ukraine,Ukrainian Conservative Republican Party,UKRP,207,0.365,2,0,0,0,7,0,0,1,0,0,0,1,8,4,0,0,3,0,9,9,3,2,4,0,0,1,0,0,0,3,1,0,0,0,0,0,1,3,0,3,0,0,0,26,0,2,2,0,1,5,0,9,0,13,1,0,2,1994,UKRP:1994
1994-04-10,Ukraine,Ukrainian National Assembly,UNA,375,NA,9,0,0,1,99,0,0,2,9,0,0,0,3,0,0,0,0,3,10,12,3,4,2,0,0,0,0,1,0,15,22,7,3,11,0,8,9,0,6,12,1,2,0,9,0,3,35,0,5,0,0,3,0,9,3,0,0,1994,UNA:1994
1994-04-10,Ukraine,Peasant Party of Ukraine,SelPU,44,2.93,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1994,SelPU:1994
1994-04-10,Ukraine,Party of Economic Revival of Crimea,PEVK,159,0.077,4,0,0,0,1,0,0,3,1,0,0,4,1,4,0,0,0,0,0,5,1,13,2,1,5,0,0,24,0,0,2,0,0,12,0,0,2,1,13,10,0,5,0,1,0,1,0,0,5,5,0,1,0,11,1,0,1,1994,PEVK:1994
1998-03-29,Ukraine,Green Party of Ukraine,PZU,110,5.609,0,0,0,0,2,5,0,1,1,0,0,1,2,0,0,13,0,3,0,2,0,2,1,0,0,2,0,1,0,2,0,4,0,2,0,10,13,0,2,20,0,0,0,1,0,5,0,3,0,0,0,0,0,1,0,1,9,1998,PZU:1998
1998-03-29,Ukraine,Communist Party of Ukraine,KPU,89,25.439,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,5,1,0,0,0,0,2,0,2,0,3,1,1,0,1,18,0,0,2,1,4,0,0,0,0,0,1,0,5,0,1,1,1,0,2,6,3,6,1998,KPU:1998
1998-03-29,Ukraine,Progressive Socialist Party of Ukraine,PSPU,125,4.175,1,1,0,0,4,1,0,0,0,2,0,1,2,2,0,1,0,1,6,9,0,0,0,0,3,3,0,2,0,5,0,10,3,8,11,0,0,2,1,11,0,1,0,1,0,0,0,4,0,1,0,3,0,3,2,2,1,1998,PSPU:1998
1998-03-29,Ukraine,Bloc Socialist Party of Ukraine and Peasant Party of Ukraine,SPU-SelPU,150,8.828,3,1,0,4,0,0,0,3,0,0,0,2,5,2,0,0,0,1,10,7,2,1,0,0,0,3,0,6,0,5,1,4,2,1,2,0,0,2,7,15,0,4,0,5,0,5,0,11,3,0,0,2,0,9,0,1,7,1998,SPU-SelPU:1998
1998-03-29,Ukraine,All-Ukrainian Association ‘Community',NA,117,4.824,0,1,0,1,0,0,0,5,1,0,0,3,6,0,0,0,0,1,4,12,1,3,0,0,0,8,0,2,0,4,2,0,0,1,0,0,0,5,2,20,0,2,0,1,0,3,0,2,2,0,0,1,0,6,5,2,0,1998,NA:1998
1998-03-29,Ukraine,People’s Democratic Party of Ukraine,NDPU,134,5.171,3,0,0,8,1,1,1,5,1,0,0,1,6,0,0,2,0,2,4,12,2,1,2,0,1,2,2,2,1,1,1,3,1,4,0,0,0,4,4,15,0,4,0,1,0,3,0,7,0,3,0,0,0,3,2,4,3,1998,NDPU:1998
1998-03-29,Ukraine,Social Democratic Party of Ukraine (United),SDPU(O),106,4.14,0,0,0,1,3,0,0,0,0,0,0,1,7,0,0,0,0,3,3,7,3,2,0,0,0,3,0,1,0,3,1,2,0,2,0,0,0,2,4,13,0,4,0,8,1,2,2,2,4,2,0,2,0,4,3,0,2,1998,SDPU(O):1998
1998-03-29,Ukraine,"Forward, Ukraine!",NA,87,1.794,1,0,0,1,1,0,0,1,2,0,0,4,2,4,0,0,0,6,4,2,2,2,0,0,0,2,0,0,0,1,2,2,0,2,0,0,0,5,3,13,0,1,0,3,0,4,0,6,2,1,0,1,0,0,1,1,2,1998,NA:1998
1998-03-29,Ukraine,Christian Democratic Party of Ukraine,KhDPU,182,1.34,1,0,0,2,5,2,4,6,2,0,0,14,9,4,0,0,0,0,0,1,4,2,0,2,0,1,1,0,5,2,5,3,1,5,0,6,1,11,5,10,0,8,0,6,0,16,0,2,7,4,0,2,0,1,0,0,1,1998,KhDPU:1998
1998-03-29,Ukraine,Popular Movement of Ukraine,Rukh,115,9.702,1,0,0,2,3,0,0,0,1,0,0,1,6,2,0,3,1,2,1,6,1,5,2,1,0,0,0,3,0,0,3,2,0,3,0,0,1,9,2,14,0,6,0,4,0,3,0,4,4,1,1,0,0,4,0,0,7,1998,Rukh:1998
1998-03-29,Ukraine,Electoral Bloc ‘National Front',NF,102,2.804,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,1,4,2,0,0,1,0,2,0,3,5,0,0,0,0,0,0,1,0,12,0,2,0,15,0,2,0,2,1,0,0,0,0,2,1,0,5,1998,NF:1998
1998-03-29,Ukraine,Agrarian Party of Ukraine,APU,58,3.799,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,1,2,3,0,1,0,0,2,2,0,11,0,3,0,1,0,0,0,2,0,0,0,0,0,12,0,0,0,1998,APU:1998
2002-03-31,Ukraine,Communist Party of Ukraine,KPU,130,20.76,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,0,1,3,5,0,4,1,0,0,1,0,0,0,1,3,2,7,2,0,0,2,4,0,20,0,4,0,3,0,2,0,10,0,2,0,0,0,7,4,3,5,2002,KPU:2002
2002-03-31,Ukraine,Socialist Party of Ukraine,SPU,40,7.140000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,1,0,0,1,0,0,0,1,4,0,1,2,0,0,0,0,0,10,0,2,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,2002,SPU:2002
2002-03-31,Ukraine,Social Democratic Party of Ukraine (United),SDPU(O),67,6.52,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,4,2,8,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,4,10,0,2,0,1,0,1,0,5,3,1,0,0,0,1,0,0,2,2002,SDPU(O):2002
2002-03-31,Ukraine,For a United Ukraine!,ZYU,117,12.35,0,0,0,0,0,0,0,6,0,0,0,2,9,1,0,9,2,5,1,9,1,2,1,0,0,1,0,0,0,9,3,0,0,3,0,0,3,1,0,16,0,3,0,3,0,2,0,2,0,0,0,0,0,11,0,1,2,2002,ZYU:2002
2002-03-31,Ukraine,Viktor Yushchenko Bloc ‘Our Ukraine',NU,101,24.49,0,0,0,0,0,0,0,5,0,0,0,1,3,0,0,1,0,1,5,19,0,5,1,1,0,0,0,0,0,3,0,0,0,4,0,0,1,2,2,23,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,3,2002,NU:2002
2002-03-31,Ukraine,Juliya Tymoshenko Election Bloc,BYuT,108,7.54,1,0,0,1,0,0,0,1,0,0,0,3,2,1,0,0,0,10,1,1,0,4,6,0,0,2,0,0,0,2,2,0,2,2,2,0,1,0,6,14,0,1,0,4,0,4,0,16,4,1,0,0,0,9,0,0,0,2002,BYuT:2002
2006-03-26,Ukraine,Communist Party of Ukraine,KPU,94,3.804,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,2,11,0,1,1,1,0,0,0,1,0,1,4,4,4,0,0,0,0,0,2,14,0,2,0,4,0,5,0,3,1,2,0,8,0,5,0,0,9,2006,KPU:2006
2006-03-26,Ukraine,Socialist Party of Ukraine,SPU,59,5.898,0,1,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,2,13,0,2,0,1,0,1,0,0,0,0,3,4,2,0,0,0,1,0,1,7,0,1,0,3,0,0,0,2,0,1,0,1,0,3,0,0,4,2006,SPU:2006
2006-03-26,Ukraine,Viktor Yushchenko Bloc ‘Our Ukraine',NU,119,14.49,0,0,0,0,7,0,0,0,4,0,0,0,6,0,0,0,0,1,4,13,3,8,0,1,0,0,1,0,0,2,5,0,0,1,0,0,1,1,2,18,0,4,0,4,0,5,0,15,0,0,0,0,0,3,1,0,9,2006,NU:2006
2006-03-26,Ukraine,Juliya Tymoshenko Election Bloc,BYuT,84,23.14,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,6,7,0,6,4,2,2,0,0,3,0,0,0,0,3,0,2,0,0,0,0,3,14,1,3,0,4,0,4,0,2,2,0,0,4,0,2,0,0,3,2006,BYuT:2006
2006-03-26,Ukraine,Party of Regions,PR,102,33.367,0,0,0,0,1,1,0,1,1,0,0,5,5,1,0,9,0,2,0,21,0,2,0,2,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,7,0,4,0,4,0,1,0,1,1,8,0,2,0,2,4,1,6,2006,PR:2006
2007-09-30,Ukraine,Lytvyn Bloc,LB,104,4.146,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2,0,6,2,6,8,0,1,0,0,2,0,0,1,2,9,1,0,0,0,8,0,10,13,0,2,0,3,0,1,0,0,0,1,0,6,0,0,0,2,10,2007,LB:2007
2007-09-30,Ukraine,Communist Party of Ukraine,KPU,105,5.638,0,0,0,0,0,0,0,0,0,1,0,2,10,3,0,1,0,6,3,10,0,2,0,0,0,1,0,0,0,0,3,3,7,0,0,0,1,0,5,21,0,2,0,4,0,4,0,1,0,6,0,2,0,5,0,0,0,2007,KPU:2007
2007-09-30,Ukraine,Socialist Party of Ukraine,SPU,27,2.9,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,5,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,2,2007,SPU:2007
2007-09-30,Ukraine,‘Our Ukraine - People's Self-Defense',NU-NS,117,14.81,0,0,0,0,3,0,1,1,1,0,0,1,10,1,1,2,0,2,3,4,5,8,0,0,0,1,2,0,0,1,5,4,0,0,0,0,0,0,5,20,0,11,0,2,0,6,0,7,0,2,0,6,0,0,0,0,2,2007,NU-NS:2007
2007-09-30,Ukraine,Juliya Tymoshenko Election Bloc,BYuT,103,32.12,0,0,0,0,0,0,0,2,1,0,0,0,11,0,0,2,0,1,5,1,1,13,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,1,12,0,6,0,11,0,1,0,1,2,0,0,4,0,9,0,0,1,2007,BYuT:2007
2007-09-30,Ukraine,Party of Regions,PR,89,35.939,0,0,0,0,5,0,0,3,1,1,0,0,5,1,0,3,0,0,1,5,1,2,2,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,12,0,3,0,7,0,4,0,1,1,3,0,8,0,8,0,0,2,2007,PR:2007
2012-10-28,Ukraine,Communist Party of Ukraine,KPU,97,13.181,0,0,0,2,4,1,0,0,0,0,1,0,3,0,0,0,0,1,4,3,0,1,3,0,1,1,0,0,0,0,4,7,8,3,3,1,1,1,7,11,1,3,0,0,1,3,0,1,0,1,0,6,0,6,3,0,1,2012,KPU:2012
2012-10-28,Ukraine,All-Ukrainian Union ‘Fatherland',NA,120,25.55,0,1,0,0,1,0,0,0,7,0,0,5,13,0,1,1,0,0,15,13,0,4,5,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,10,8,0,4,0,3,0,0,0,5,0,2,0,9,0,4,1,0,2,2012,NA:2012
2012-10-28,Ukraine,Ukrainian Democratic Alliance for Reform,UDAR,100,13.969,0,0,0,0,2,0,0,0,1,0,0,2,22,1,0,7,0,0,16,3,1,5,2,1,0,0,0,0,0,0,2,1,0,0,0,1,0,3,7,7,0,3,0,3,0,0,0,0,2,0,0,5,0,1,0,0,2,2012,UDAR:2012
2012-10-28,Ukraine,All-Ukrainian Union ‘Freedom',NA,78,10.447,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,10,5,0,2,8,0,1,2,0,0,0,0,0,2,7,1,0,0,0,1,5,1,0,0,0,15,0,0,0,3,1,0,0,4,0,2,1,0,0,2012,NA:2012
2012-10-28,Ukraine,Party of Regions,PR,85,30.001,0,1,0,0,4,0,1,2,1,0,0,4,0,0,0,3,0,0,0,8,0,2,0,1,1,2,1,0,0,3,13,1,0,1,0,1,3,1,2,12,0,3,0,0,0,0,0,2,1,2,0,6,0,2,0,0,1,2012,PR:2012
1992-03-24,South Korea,Democratic Party,DP,175,29.2,3,11,0,0,4,5,0,1,0,0,0,9,2,0,0,8,0,6,0,0,4,2,7,0,0,1,0,3,0,2,17,6,0,1,0,0,10,4,3,13,0,13,0,0,0,0,0,0,0,0,0,12,0,9,0,0,4,1992,DP:1992
